tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0508290039062527,.0007142287871665,1.1423806971935087,.0000742091296685
1,3.9333333333333331,.0513746093750033,.0007267322771441,1.1447479838782870,.0000751685204673
2,3.8666666666666667,.0503439453125023,.0007131909951086,1.1473635414829493,.0000765920240562
3,3.7999999999999998,.0504527099609397,.0007063052695649,1.1502424763401773,.0000771309067313
4,3.7333333333333334,.0502776855468777,.0007069571884748,1.1532157245656249,.0000779184833927
5,3.6666666666666665,.0500075439453150,.0007035712281531,1.1561572329245020,.0000785808653831
6,3.6000000000000001,.0512928955078157,.0007273334929559,1.1592770407199937,.0000806904252321
7,3.5333333333333332,.0519243408203145,.0007393124751597,1.1626692842297768,.0000817432802094
8,3.4666666666666668,.0498897949218773,.0007027859318715,1.1662534491655052,.0000832882078494
9,3.3999999999999999,.0495934570312526,.0006894508095998,1.1699539482117198,.0000850872961286
10,3.3333333333333335,.0495113037109404,.0006985823777131,1.1739347518170269,.0000861250664045
11,3.2666666666666666,.0487991943359401,.0006826192234010,1.1778908882156320,.0000872097805930
12,3.2000000000000002,.0493748046875026,.0006930627644451,1.1822692075676160,.0000898373082403
13,3.1333333333333333,.0491708496093778,.0006898220082922,1.1865054572937634,.0000906604626499
14,3.0666666666666664,.0482262695312521,.0006789929685232,1.1911546588165172,.0000919918844611
15,3.0000000000000000,.0475075683593773,.0006756313538955,1.1962918401389930,.0000944861425023
