tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0525583251953130,.0007390778749085,.8449699120433801,.0000295643475626
1,3.8888888888888888,.0504222656250001,.0007068439142561,.8410912542491166,.0000304293396875
2,3.7777777777777777,.0507250244140625,.0007074261806864,.8366526705556238,.0000313037384660
3,3.6666666666666665,.0504804443359375,.0007109164722057,.8318768523259632,.0000318497780845
4,3.5555555555555554,.0504841796875000,.0007153611150392,.8267129085220495,.0000327156204514
5,3.4444444444444446,.0486566406250000,.0006800994672001,.8212784705244045,.0000339763198419
6,3.3333333333333335,.0491651611328125,.0006900082148813,.8154180313754328,.0000349605428047
7,3.2222222222222223,.0487935546875000,.0006720062270188,.8092619822458209,.0000356988027241
8,3.1111111111111112,.0479330322265625,.0006730667259174,.8026075597687792,.0000372194565448
9,3.0000000000000000,.0474055908203125,.0006824625901324,.7954925631889550,.0000381126245128
