tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0508079589843758,.0007235894790235,.4800216570630850,.0000158034420722
1,3.8888888888888888,.0507792236328130,.0007246195325199,.4793048777005820,.0000162841054326
2,3.7777777777777777,.0515949707031251,.0007283554353134,.4782913438186806,.0000166485990924
3,3.6666666666666665,.0498968261718751,.0007169693742484,.4770963410985007,.0000172825851144
4,3.5555555555555554,.0492728515625001,.0007061150213689,.4757398527039654,.0000176625991661
5,3.4444444444444446,.0502582275390625,.0007080673149176,.4742780246299451,.0000181633999448
6,3.3333333333333335,.0497014648437500,.0007137426283133,.4726432069634813,.0000189459157859
7,3.2222222222222223,.0493295166015625,.0007044218989832,.4708690044036798,.0000194791752201
8,3.1111111111111112,.0490577636718750,.0006973571441555,.4689303559627229,.0000202538683595
9,3.0000000000000000,.0476578369140625,.0006648951160833,.4668121436323944,.0000208710690900
