tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0519246826171875,.0007279690588929,.8449836444771790,.0000291243185614
1,3.9166666666666665,.0500493896484375,.0007076478237928,.8420703732087818,.0000292545072670
2,3.8333333333333335,.0508920654296875,.0007298296439971,.8387615905315513,.0000301572861244
3,3.7500000000000000,.0514666015625000,.0007266584671136,.8352333448928284,.0000308767793323
4,3.6666666666666665,.0512055175781250,.0007297563396311,.8315862333628653,.0000311932558708
5,3.5833333333333335,.0494407226562500,.0006988987660648,.8277180503796180,.0000321634649011
6,3.5000000000000000,.0499230957031250,.0007155000848700,.8237070761139752,.0000330779738470
7,3.4166666666666665,.0497881835937500,.0007042685522898,.8194362146326728,.0000334884451375
8,3.3333333333333335,.0497853515625000,.0007032120230360,.8150580500928392,.0000344583346661
9,3.2500000000000000,.0487990966796875,.0006915333765104,.8104865970106532,.0000350279258925
10,3.1666666666666665,.0478929687500000,.0006644498806832,.8055388916613392,.0000357000924179
11,3.0833333333333335,.0484061767578125,.0006850919646907,.8004387663871277,.0000367223064087
12,3.0000000000000000,.0473304931640625,.0006839033111068,.7950449466743438,.0000369564664328
