tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0509429931640620,.0007184748782151,.8449815773812943,.0000294715280381
1,3.9333333333333331,.0520044433593746,.0007319719575227,.8426678501954983,.0000304591462182
2,3.8666666666666667,.0508179931640625,.0007132313705776,.8400957353000463,.0000309355828216
3,3.7999999999999998,.0513097900390625,.0007264948111305,.8373289819585658,.0000310827223242
4,3.7333333333333334,.0492762451171875,.0006894252694588,.8344604026182687,.0000312943792911
5,3.6666666666666665,.0500445556640625,.0007053480487571,.8315066784899436,.0000323979215502
6,3.6000000000000001,.0501275634765625,.0007189472532678,.8283847461456200,.0000324760033602
7,3.5333333333333332,.0508272949218750,.0007226776909610,.8252733398555132,.0000332440462547
8,3.4666666666666668,.0487561767578125,.0006961366530852,.8219135002591709,.0000336166480711
9,3.3999999999999999,.0485168212890625,.0007028379772111,.8185125405231226,.0000343943187459
10,3.3333333333333335,.0498740478515625,.0006981160204090,.8150088324549369,.0000350679436206
11,3.2666666666666666,.0500413574218750,.0007159726574714,.8111966810653224,.0000358278187961
12,3.2000000000000002,.0478157470703125,.0006725844628974,.8073357639549126,.0000363627310824
13,3.1333333333333333,.0489927978515625,.0006939982340430,.8033775830041237,.0000368957433748
14,3.0666666666666664,.0485394531250000,.0006663809592887,.7992196572549474,.0000370989609774
15,3.0000000000000000,.0477786376953125,.0006852682656474,.7949042339850789,.0000382781121803
