tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0505709472656254,.0007158037937534,.8449676947038399,.0000287773067833
1,3.8888888888888888,.0513165283203124,.0007243218928896,.8411509919076280,.0000296246713249
2,3.7777777777777777,.0504707275390625,.0007188658343154,.8366796108296348,.0000305574147163
3,3.6666666666666665,.0494004882812500,.0006922940149515,.8318094986173986,.0000314374832473
4,3.5555555555555554,.0499767333984375,.0007068797372572,.8266592892228455,.0000320713239720
5,3.4444444444444446,.0495035400390625,.0007005273118762,.8212395233093063,.0000329471708144
6,3.3333333333333335,.0483405517578125,.0006772679712867,.8153756756876861,.0000343263483946
7,3.2222222222222223,.0475678710937500,.0006792265243134,.8091780874006640,.0000353182866530
8,3.1111111111111112,.0480373291015625,.0006741673968442,.8024785177235887,.0000359818212125
9,3.0000000000000000,.0468930908203125,.0006619873530497,.7954242148255269,.0000374780716195
