tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0509822021484378,.0007028851992379,.4799919074033941,.0000158627379275
1,3.8888888888888888,.0514389160156251,.0007389858798153,.4792359665131888,.0000163484681446
2,3.7777777777777777,.0517768066406251,.0007341776698351,.4782362713206372,.0000168334895931
3,3.6666666666666665,.0503244628906252,.0007224499834219,.4770446698332146,.0000172632870562
4,3.5555555555555554,.0505666992187501,.0007047774024567,.4757233242520472,.0000178328124888
5,3.4444444444444446,.0500792480468750,.0007064058024765,.4742518647803131,.0000184498543313
6,3.3333333333333335,.0504306884765625,.0007089423742881,.4726557547700814,.0000192388615417
7,3.2222222222222223,.0496605468750000,.0007081109126397,.4709183958794864,.0000192926525193
8,3.1111111111111112,.0482192138671875,.0006905983848875,.4689538434045195,.0000203884525764
9,3.0000000000000000,.0485441162109375,.0006884031888702,.4667841343810934,.0000210665020078
