tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0515320800781278,.0007105497833593,.8449819653024213,.0000299221960077
1,3.9166666666666665,.0510858398437512,.0007181902967511,.8420277759937229,.0000301216485389
2,3.8333333333333335,.0506426513671877,.0007263206452557,.8387949275713987,.0000309433781587
3,3.7500000000000000,.0512944091796876,.0007141181544519,.8352660333306876,.0000318558891544
4,3.6666666666666665,.0511341552734375,.0007197873391962,.8316214945220294,.0000319108724622
5,3.5833333333333335,.0507437988281250,.0007159368114345,.8278177071987660,.0000329605932170
6,3.5000000000000000,.0490291015625000,.0006817010444501,.8237274215068997,.0000335566451815
7,3.4166666666666665,.0493575927734375,.0006899530567653,.8195605610379556,.0000340083139842
8,3.3333333333333335,.0490683105468750,.0006833268095215,.8151086623646128,.0000351792268127
9,3.2500000000000000,.0476126953125000,.0006766881950940,.8104815612178190,.0000358059143941
10,3.1666666666666665,.0481051757812500,.0006742319807628,.8056147247574736,.0000364632307361
11,3.0833333333333335,.0492750244140625,.0007000766542143,.8004911063018577,.0000372085564643
12,3.0000000000000000,.0486996582031250,.0006924275158575,.7951263523070922,.0000381558435110
