tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0508079589843758,.0007235894790235,.4800216570630850,.0000158034420722
1,3.7222222222222223,.0504815429687505,.0007216518464251,.4782471659569201,.0000169629846138
2,3.4444444444444446,.0506372558593752,.0007120491417477,.4753347432630851,.0000180864882530
3,3.1666666666666665,.0486859375000000,.0007026309857443,.4714545704842101,.0000197546270296
4,2.8888888888888888,.0470019287109376,.0006665965738747,.4664679202154662,.0000214414999562
5,2.6111111111111112,.0469004150390625,.0006807036803968,.4601161778754338,.0000233592023721
6,2.3333333333333330,.0447922363281250,.0006382984420281,.4518198164798945,.0000259344186418
7,2.0555555555555554,.0413684814453125,.0005916306692664,.4408533234713160,.0000288184796603
8,1.7777777777777777,.0402573486328125,.0005705276423076,.4261397404386705,.0000324382180322
9,1.5000000000000000,.0367611572265625,.0005120063795978,.4060542902292055,.0000360134680673
