tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0505709472656254,.0007158037937534,.8449676947038399,.0000287773067833
1,3.7222222222222223,.0508572998046875,.0007160505546329,.8352150061875393,.0000307103508629
2,3.4444444444444446,.0493927734375000,.0007007636304616,.8227102488004925,.0000329612759677
3,3.1666666666666665,.0471699218750000,.0006486272695137,.8078689732754524,.0000355475107246
4,2.8888888888888888,.0471095458984375,.0006596138515304,.7904134777339217,.0000378051161630
5,2.6111111111111112,.0457063232421875,.0006367739447871,.7697640108122369,.0000413073579143
6,2.3333333333333330,.0437629638671875,.0006174756963198,.7446195980838426,.0000454577324515
7,2.0555555555555554,.0415852294921875,.0005819729547273,.7139875058619711,.0000492908636513
8,1.7777777777777777,.0381473144531250,.0005328423813416,.6758332336345448,.0000539389286577
9,1.5000000000000000,.0348115478515625,.0005024241767913,.6280280488334491,.0000589331874344
