tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0509822021484378,.0007028851992379,.4799919074033941,.0000158627379275
1,3.7222222222222223,.0510695800781251,.0007347902533694,.4780676059038891,.0000170418905957
2,3.4444444444444446,.0510528076171877,.0007223269063866,.4751715790561978,.0000183448950151
3,3.1666666666666665,.0490694580078127,.0006993640773087,.4713098066192412,.0000198792554397
4,2.8888888888888888,.0483280517578127,.0006783434195263,.4663715928973787,.0000216322745614
5,2.6111111111111112,.0466024414062501,.0006687961825531,.4600146236592327,.0000239204369423
6,2.3333333333333330,.0451213623046875,.0006424400199462,.4517354078949233,.0000267218295122
7,2.0555555555555554,.0435311523437500,.0006182005224932,.4408236904663535,.0000290390602665
8,1.7777777777777777,.0397759033203125,.0005546574525693,.4260665360793042,.0000331469264309
9,1.5000000000000000,.0379636230468750,.0005336454518466,.4058430980033205,.0000368482044506
