tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0521172119140633,.0007504395471276,1.1421634761525687,.0000737958304743
1,3.7916666666666665,.0511160888671883,.0007103930224371,1.1503529917086155,.0000775451122104
2,3.5833333333333335,.0508967285156255,.0007084582415834,1.1595861368960245,.0000805565161202
3,3.3750000000000000,.0500163818359380,.0007180495202732,1.1699712711775403,.0000843596746344
4,3.1666666666666665,.0490408691406259,.0006889741367803,1.1822552316971777,.0000897420762871
5,2.9583333333333330,.0480412597656256,.0006831251974673,1.1967002194024292,.0000952985635558
6,2.7500000000000000,.0481567382812501,.0006828049902347,1.2134038765354567,.0001021014106875
7,2.5416666666666670,.0473902099609379,.0006674439398471,1.2329865419473860,.0001101164201530
8,2.3333333333333330,.0459034912109389,.0006609714650683,1.2569211468179107,.0001179814402602
9,2.1250000000000000,.0461189453125009,.0006608195898466,1.2861710782606723,.0001333793788987
10,1.9166666666666665,.0439572265625003,.0006276621330886,1.3224276310650842,.0001481524038259
11,1.7083333333333335,.0415831787109380,.0005945553505270,1.3686181698588666,.0001714199379005
12,1.5000000000000000,.0409135253906257,.0005589073726990,1.4288275785198903,.0002017499127513
