tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0508117675781256,.0007091175408655,.4800111524810808,.0000160221173018
1,3.7916666666666665,.0495480712890626,.0007061168563116,.4787015841343276,.0000166730297828
2,3.5833333333333335,.0494983398437504,.0007005832729219,.4766518326353947,.0000175297195005
3,3.3750000000000000,.0498063476562507,.0007144159977108,.4740306799080415,.0000183029892263
4,3.1666666666666665,.0492198486328125,.0007103037997245,.4708517459975666,.0000196432035178
5,2.9583333333333330,.0464389892578125,.0006617874959022,.4670920583491833,.0000210612402347
6,2.7500000000000000,.0470948242187500,.0006616339567972,.4625845608980000,.0000223953346561
7,2.5416666666666670,.0458549560546875,.0006477898970961,.4571033278204070,.0000238999474033
8,2.3333333333333330,.0446266113281250,.0006433387099160,.4503850852363493,.0000258259591508
9,2.1250000000000000,.0434393066406250,.0006057553187948,.4420973682346083,.0000279796565480
10,1.9166666666666665,.0402272705078125,.0005688308783704,.4317203716656040,.0000305835000833
11,1.7083333333333335,.0394409179687500,.0005581880755259,.4186018976762145,.0000332136354243
12,1.5000000000000000,.0349409667968750,.0005003826331587,.4018506081458307,.0000362312927344
