tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0518418701171914,.0007252834077622,.4800141529121282,.0000160352712866
1,3.7916666666666665,.0501355468750025,.0007199541505236,.4785410630730114,.0000167450438328
2,3.5833333333333335,.0503497802734386,.0007222479045001,.4765112589000319,.0000179982222898
3,3.3750000000000000,.0501344726562509,.0006996435816500,.4739192853635095,.0000186581929711
4,3.1666666666666665,.0501334228515627,.0006842044106087,.4708061922683454,.0000200064769858
5,2.9583333333333330,.0492433593750001,.0007004694962715,.4670744590575525,.0000215071380471
6,2.7500000000000000,.0456022460937501,.0006523372041590,.4625494019156961,.0000229049691186
7,2.5416666666666670,.0462756103515625,.0006520194387150,.4570978004444886,.0000243733925559
8,2.3333333333333330,.0454990722656250,.0006475022336908,.4503754223876752,.0000263988180368
9,2.1250000000000000,.0430128417968750,.0006023043166264,.4421134851303109,.0000286351484337
10,1.9166666666666665,.0410401123046875,.0005775028778706,.4317502383352849,.0000313679468169
11,1.7083333333333335,.0387450439453125,.0005340586729626,.4186986184845436,.0000341291698219
12,1.5000000000000000,.0367830810546875,.0005182746672695,.4020807595172678,.0000375283686710
