tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0510192871093737,.0007146672420765,.4800073330183182,.0000157559501189
1,3.8333333333333335,.0512225830078115,.0007268624480729,.4788740387017814,.0000166974867154
2,3.6666666666666665,.0506492431640619,.0007147147750578,.4772922176892579,.0000172858563573
3,3.5000000000000000,.0504236572265623,.0006998741710961,.4753298472051716,.0000179835906162
4,3.3333333333333335,.0488194580078124,.0006986855598946,.4730915961972927,.0000188428801316
5,3.1666666666666665,.0494546875000001,.0006927446559771,.4704626683982858,.0000200922821526
6,3.0000000000000000,.0478244140625000,.0006703355090385,.4674452614680177,.0000210477288301
7,2.8333333333333330,.0476853515625000,.0006720075813806,.4639890007560815,.0000222268239301
8,2.6666666666666670,.0469834228515625,.0006787030472133,.4598812495746138,.0000233453825466
9,2.5000000000000000,.0457631347656250,.0006484777041606,.4551423571601255,.0000251135893044
10,2.3333333333333330,.0438895507812500,.0006271916979646,.4495043857374335,.0000263592591516
11,2.1666666666666670,.0443249023437500,.0006183968010328,.4428311674742374,.0000285702745232
12,2.0000000000000000,.0415798095703125,.0005863341311067,.4347931308198213,.0000305474455986
13,1.8333333333333335,.0398491943359375,.0005592949089434,.4251677139969784,.0000325324107352
14,1.6666666666666665,.0369273193359375,.0005223340443023,.4135581065465089,.0000348396380079
15,1.5000000000000000,.0354276367187500,.0004945175938834,.3992962295674534,.0000370087476796
