tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0519656005859380,.0007175962461895,.4800235855603451,.0000157932078480
1,3.8333333333333335,.0517210205078126,.0007319873723967,.4789550244414049,.0000164459269262
2,3.6666666666666665,.0511617187500001,.0007350587231234,.4773433676535453,.0000171904881377
3,3.5000000000000000,.0492669433593750,.0006866331141414,.4753715097215901,.0000177116825992
4,3.3333333333333335,.0493792724609375,.0006982779900292,.4731156808656065,.0000190001431743
5,3.1666666666666665,.0487997802734375,.0006904091922032,.4705060223404705,.0000196777922363
6,3.0000000000000000,.0475025390625000,.0006839066432288,.4674739272603751,.0000208071794440
7,2.8333333333333330,.0476235595703125,.0006720851541728,.4639674599976293,.0000218349994282
8,2.6666666666666670,.0466820312500000,.0006667457278343,.4598603223041362,.0000234864808462
9,2.5000000000000000,.0449919921875000,.0006335185775713,.4550938516745061,.0000240961071265
10,2.3333333333333330,.0431278320312500,.0006066362466027,.4494472098220704,.0000262241308734
11,2.1666666666666670,.0422647460937500,.0005997920732201,.4427606837496513,.0000274483461559
12,2.0000000000000000,.0409989990234375,.0005784361580538,.4347377658832409,.0000295831464869
13,1.8333333333333335,.0387105957031250,.0005497093880329,.4250713112599738,.0000315498872979
14,1.6666666666666665,.0376895507812500,.0005357040443359,.4133332518314145,.0000338217280099
15,1.5000000000000000,.0344489013671875,.0004820749848214,.3989918543439674,.0000363727958752
