tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0508982910156222,.0007058833190715,1.1422485669260514,.0000738908359452
1,3.8333333333333335,.0517973144531222,.0007257744804031,1.1485792937480346,.0000768066424065
2,3.6666666666666665,.0496825439453098,.0007110071269930,1.1556319056735360,.0000790773676885
3,3.5000000000000000,.0493418457031224,.0007002389218719,1.1637482807881407,.0000821027065138
4,3.3333333333333335,.0498549316406219,.0007051108700451,1.1727144824771196,.0000867948296432
5,3.1666666666666665,.0483810546874973,.0006958914128657,1.1826241511501345,.0000897763802091
6,3.0000000000000000,.0477574218749975,.0006782432411980,1.1939879679699787,.0000946645160094
7,2.8333333333333330,.0484805419921849,.0006751088883018,1.2071298559743733,.0000996083362207
8,2.6666666666666670,.0471805175781220,.0006532195746738,1.2217946082120184,.0001050012971026
9,2.5000000000000000,.0476156494140599,.0006773384223323,1.2390001137074684,.0001106470632473
10,2.3333333333333330,.0455630615234348,.0006458591168699,1.2587850481872072,.0001200471109216
11,2.1666666666666670,.0445202148437476,.0006298074145400,1.2814882453803256,.0001301947308869
12,2.0000000000000000,.0444712646484348,.0006396483857384,1.3089428061289559,.0001425514659081
13,1.8333333333333335,.0424021972656225,.0005999012966548,1.3426387881193922,.0001554093950773
14,1.6666666666666665,.0409623535156226,.0005768782407755,1.3830054078814591,.0001760169099392
15,1.5000000000000000,.0389131591796857,.0005417003741890,1.4338755381647779,.0001975111174639
