tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0528925781249980,.0007520574368666,1.1423446826315697,.0000738237552548
1,3.7222222222222223,.0518443115234356,.0007292657314213,1.1530605470035939,.0000777302553993
2,3.4444444444444446,.0504535644531230,.0007037233020539,1.1661695412783768,.0000840194219369
3,3.1666666666666665,.0507439208984356,.0007208511688687,1.1816008012253207,.0000884812673964
4,2.8888888888888888,.0482768310546854,.0006831050921545,1.2010465987928236,.0000969979996199
5,2.6111111111111112,.0482982910156223,.0006867519116339,1.2248253160463380,.0001074207358479
6,2.3333333333333330,.0466208496093738,.0006633510192288,1.2552751889495859,.0001198507087557
7,2.0555555555555554,.0462638427734356,.0006580862333092,1.2944793603732769,.0001372367639636
8,1.7777777777777777,.0441665039062479,.0006205118765942,1.3474422172658191,.0001631860639040
9,1.5000000000000000,.0411571289062483,.0005740836895039,1.4224842710403320,.0002031569071592
