tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0525583251953130,.0007390778749085,.8449699120433801,.0000295643475626
1,3.7222222222222223,.0503852294921876,.0007089760927943,.8350294624509794,.0000315173716575
2,3.4444444444444446,.0499071289062500,.0006965780651660,.8226390131340684,.0000337493150907
3,3.1666666666666665,.0482865234375000,.0006823249491501,.8079915606474501,.0000360596419169
4,2.8888888888888888,.0481989501953125,.0006850693726537,.7905846823322393,.0000387059133744
5,2.6111111111111112,.0458502197265625,.0006511579924948,.7699170691453533,.0000425562099722
6,2.3333333333333330,.0438446044921875,.0006115978491452,.7449114141001587,.0000463681856698
7,2.0555555555555554,.0425938964843750,.0005998607659803,.7144601652683200,.0000502319465043
8,1.7777777777777777,.0392363769531250,.0005525189062467,.6765041103214068,.0000551739232380
9,1.5000000000000000,.0358823242187500,.0005039382803834,.6288223766064862,.0000602968221510
