tau_Q,T,chi_t,Error chi_t,AR|CS,Error AR|CS
0,4.0000000000000000,.0518409912109371,.0007309600301333,.4799911722033111,.0000161424526940
1,3.0000000000000000,.0484682373046873,.0006899074141362,.4713183230081874,.0000206180550219
2,2.0000000000000000,.0445312744140624,.0006290915028266,.4489719345211860,.0000294878078513
3,1.0000000000000000,.0356156494140625,.0005108228686232,.3872287193241846,.0000451053587340
