tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0515320800781278,.0007105497833593,.8449819653024213,.0000299221960077
1,3.8750000000000000,.0509774658203137,.0007146094572220,.8405724583352767,.0000303930433753
2,3.7500000000000000,.0505291748046877,.0007229802447772,.8355741635964863,.0000314603853018
3,3.6250000000000000,.0506875732421876,.0007034558957979,.8300318650680744,.0000327298923386
4,3.5000000000000000,.0507321044921875,.0007145097602811,.8241655863765325,.0000331416430339
5,3.3750000000000000,.0500496582031250,.0007088178734174,.8178725120441369,.0000347068532158
6,3.2500000000000000,.0481794677734375,.0006732214307615,.8109863024472747,.0000356853709622
7,3.1250000000000000,.0485380859375000,.0006761926067598,.8037130313355426,.0000366521474616
8,3.0000000000000000,.0479847412109375,.0006733284679964,.7957767197393166,.0000382792880389
9,2.8750000000000000,.0467875244140625,.0006555539651909,.7872323928459994,.0000394240163301
10,2.7500000000000000,.0465405761718750,.0006572523658120,.7779358074105857,.0000406312169513
11,2.6250000000000000,.0464638183593750,.0006570543951345,.7678446547830168,.0000422965220780
12,2.5000000000000000,.0451467285156250,.0006396824033057,.7568538599375346,.0000443347667989
