tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0519246826171875,.0007279690588929,.8449836444771790,.0000291243185614
1,3.8750000000000000,.0499405761718750,.0007052582419415,.8406432349327529,.0000295087318792
2,3.7500000000000000,.0507270996093750,.0007262999520923,.8355420219326289,.0000306999913531
3,3.6250000000000000,.0509805908203125,.0007179881486554,.8300007029343538,.0000318355911281
4,3.5000000000000000,.0510619873046875,.0007280006208368,.8241037750123796,.0000323801724120
5,3.3750000000000000,.0483396728515625,.0006853182406739,.8177380378439080,.0000339518763055
6,3.2500000000000000,.0492243896484375,.0007012097817474,.8109368391085205,.0000352862308967
7,3.1250000000000000,.0484684570312500,.0006843883370196,.8035320753704195,.0000360411959586
8,3.0000000000000000,.0491063964843750,.0006957040232935,.7956468049945790,.0000373974853428
9,2.8750000000000000,.0471135253906250,.0006677980311496,.7871486658872655,.0000387066765014
10,2.7500000000000000,.0461697753906250,.0006495267054786,.7777913818628710,.0000399324617802
11,2.6250000000000000,.0458562011718750,.0006540280043909,.7676756170695693,.0000414551383520
12,2.5000000000000000,.0458129150390625,.0006503046881029,.7566508760239893,.0000426788574198
