tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0510192871093737,.0007146672420765,.4800073330183182,.0000157559501189
1,3.8999999999999999,.0513379882812491,.0007315610836617,.4793241093950651,.0000164369760008
2,3.7999999999999998,.0509174804687494,.0007210025096525,.4784238353551133,.0000167003668027
3,3.7000000000000002,.0508833984374997,.0007028234599381,.4773484638791457,.0000170442686710
4,3.6000000000000001,.0497079833984374,.0007115269257580,.4762027952828702,.0000175490880849
5,3.5000000000000000,.0504345458984376,.0007071930482933,.4749156419697763,.0000183231474941
6,3.3999999999999999,.0494347412109375,.0006967010986674,.4735349267307880,.0000186040424086
7,3.2999999999999998,.0497082275390625,.0007035015983113,.4720586977186048,.0000193113233533
8,3.2000000000000002,.0483474609375000,.0006888154331118,.4703886563076361,.0000196457184524
9,3.1000000000000001,.0485712402343750,.0006816020312228,.4686371156872184,.0000204485059896
10,3.0000000000000000,.0471751220703125,.0006760752882283,.4666778138191268,.0000211103764892
11,2.8999999999999999,.0485855712890625,.0006772048614065,.4645723509935999,.0000218933584212
12,2.7999999999999998,.0464406005859375,.0006546655113472,.4622036355401286,.0000226773570101
13,2.7000000000000002,.0462461181640625,.0006578575210583,.4597259292141482,.0000232789636067
14,2.6000000000000001,.0451501708984375,.0006351781650231,.4569245724531452,.0000240612585729
15,2.5000000000000000,.0450244384765625,.0006425227004849,.4538078340438238,.0000247352621152
