tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0519656005859380,.0007175962461895,.4800235855603451,.0000157932078480
1,3.8999999999999999,.0518802246093750,.0007360989136122,.4793635433684182,.0000161882577893
2,3.7999999999999998,.0513623291015626,.0007385043891019,.4784425044828408,.0000166220609481
3,3.7000000000000002,.0496809326171875,.0006926966684240,.4773659780142576,.0000167891077001
4,3.6000000000000001,.0506576660156250,.0007187115259641,.4762117151128737,.0000176964319459
5,3.5000000000000000,.0499411376953125,.0007067524326850,.4749422930121032,.0000179989407641
6,3.3999999999999999,.0493774169921875,.0007150780276355,.4735554785161199,.0000186224991376
7,3.2999999999999998,.0496190185546875,.0007071579125729,.4720304851902259,.0000189326766864
8,3.2000000000000002,.0485657226562500,.0006987148437571,.4703879481326018,.0000198241524863
9,3.1000000000000001,.0481702148437500,.0006761468864869,.4686008033262460,.0000198436031946
10,3.0000000000000000,.0469108886718750,.0006668784212646,.4666495377967681,.0000207895668398
11,2.8999999999999999,.0463634033203125,.0006482208027826,.4645232992034048,.0000212888521143
12,2.7999999999999998,.0468026367187500,.0006726378083125,.4621803151983447,.0000220126463772
13,2.7000000000000002,.0453173095703125,.0006423398422347,.4596419876002124,.0000227951537154
14,2.6000000000000001,.0466312988281250,.0006671349302203,.4568393977269995,.0000237013909157
15,2.5000000000000000,.0438119873046875,.0006194148425429,.4537013472045414,.0000246102067505
