tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0520499023437510,.0007251723830443,1.1422549823655730,.0000739552517378
1,3.8750000000000000,.0504358154296879,.0007253840030754,1.1469574051225697,.0000767549674743
2,3.7500000000000000,.0509253417968765,.0007086530027613,1.1521632732833993,.0000779649219223
3,3.6250000000000000,.0500431640625012,.0007121925559527,1.1577298078773919,.0000801119636890
4,3.5000000000000000,.0512864746093760,.0007334087786767,1.1638897952748926,.0000813565331084
5,3.3750000000000000,.0490943359375012,.0006981424715207,1.1706281684312505,.0000844533517322
6,3.2500000000000000,.0505701660156269,.0007088495428984,1.1779623837082158,.0000875826774841
7,3.1250000000000000,.0491259765625011,.0007101117465613,1.1860263191409512,.0000918939305920
8,3.0000000000000000,.0482524902343757,.0006826425510049,1.1947798223869863,.0000948155945002
9,2.8750000000000000,.0493810058593762,.0006975198664633,1.2045320772552226,.0000976793738177
10,2.7500000000000000,.0481246093750011,.0006802028166776,1.2150771664864357,.0001015745184496
11,2.6250000000000000,.0467002441406262,.0006550577984937,1.2270690668288875,.0001056053333559
12,2.5000000000000000,.0473397216796893,.0006664067138200,1.2400927694942130,.0001107545414952
