tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0502116943359383,.0007121978759790,1.1423232884297190,.0000738945493356
1,3.8999999999999999,.0506389892578137,.0007200115532934,1.1459924534924490,.0000757155614870
2,3.7999999999999998,.0518384033203138,.0007294021615219,1.1501344487514624,.0000774512108718
3,3.7000000000000002,.0498965820312500,.0006971857121917,1.1544558155454008,.0000783865507908
4,3.6000000000000001,.0519734619140638,.0007387625990488,1.1590604412421999,.0000805753697376
5,3.5000000000000000,.0503263671875005,.0007129752820516,1.1641096148973060,.0000826185714403
6,3.3999999999999999,.0489765625000013,.0006797265661259,1.1695647939182214,.0000849588298086
7,3.2999999999999998,.0496534179687519,.0007020374655328,1.1753543162023257,.0000874754041403
8,3.2000000000000002,.0484250976562510,.0006851551291417,1.1814933256060816,.0000888348399133
9,3.1000000000000001,.0496140136718751,.0007170908204379,1.1882946031051673,.0000923206297133
10,3.0000000000000000,.0485736328125006,.0006757550900774,1.1954566987459960,.0000951839195176
11,2.8999999999999999,.0489687255859388,.0006990209344177,1.2030989920733670,.0000970891283190
12,2.7999999999999998,.0482073242187508,.0006744300899358,1.2116917906923539,.0001012598910461
13,2.7000000000000002,.0473501464843756,.0006584990022940,1.2207713046898572,.0001039511445028
14,2.6000000000000001,.0463050781250010,.0006404660811069,1.2304100311163944,.0001083913730967
15,2.5000000000000000,.0467700195312514,.0006700052945053,1.2410178974617372,.0001121572519727
