tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0509822021484378,.0007028851992379,.4799919074033941,.0000158627379275
1,3.8333333333333335,.0513424804687501,.0007390311973756,.4788599782330064,.0000165562116145
2,3.6666666666666665,.0515333496093751,.0007329143779166,.4772840615192811,.0000173213854078
3,3.5000000000000000,.0500202880859377,.0007113636741066,.4753432766599414,.0000180540272958
4,3.3333333333333335,.0497139160156251,.0006938576535799,.4730859171187302,.0000189741516030
5,3.1666666666666665,.0493894042968750,.0007076788474445,.4704692124920073,.0000199582986733
6,3.0000000000000000,.0489384521484375,.0006953568614799,.4674613386965778,.0000212539653799
7,2.8333333333333330,.0479197753906250,.0006699545769754,.4639927194758987,.0000217974118212
8,2.6666666666666670,.0456986083984375,.0006392458651250,.4598952016097633,.0000235244932153
9,2.5000000000000000,.0456679687500000,.0006531389986291,.4550656419897813,.0000248336805928
