tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0508117675781256,.0007091175408655,.4800111524810808,.0000160221173018
1,3.8750000000000000,.0497441406250002,.0007101413119143,.4792215423256345,.0000163314396101
2,3.7500000000000000,.0501306396484379,.0007136350392497,.4780785440803709,.0000168178099757
3,3.6250000000000000,.0506909912109380,.0007195759111726,.4766834370157616,.0000170722496599
4,3.5000000000000000,.0501354736328125,.0007196319093998,.4750970088749312,.0000179337065872
5,3.3750000000000000,.0483260009765625,.0006814870029940,.4733732435833069,.0000185912897113
6,3.2500000000000000,.0489804443359375,.0006931503771234,.4714623529939637,.0000193265289273
7,3.1250000000000000,.0486790283203125,.0006909111409192,.4693391699754064,.0000199154301768
8,3.0000000000000000,.0479770996093750,.0006888803977999,.4669658962373890,.0000206273367159
9,2.8750000000000000,.0471492919921875,.0006710897561433,.4643253757721301,.0000215942274163
10,2.7500000000000000,.0469731933593750,.0006705082959052,.4613740449877369,.0000223929343975
11,2.6250000000000000,.0462822753906250,.0006578327938151,.4579955272977478,.0000232417359129
12,2.5000000000000000,.0450447265625000,.0006323563708379,.4542198281384141,.0000243487052495
