tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0522856445312501,.0007520554681998,.8449821326763080,.0000290360989073
1,3.8999999999999999,.0515574707031250,.0007373117537627,.8415112593968607,.0000297886475397
2,3.7999999999999998,.0498701416015625,.0007060591464799,.8374873559306573,.0000304390307142
3,3.7000000000000002,.0507063476562500,.0007234510908968,.8332090835492900,.0000310592785226
4,3.6000000000000001,.0508204345703125,.0007111017662121,.8286309434642956,.0000321726343754
5,3.5000000000000000,.0493721679687500,.0006859205956278,.8238224394961146,.0000328407419318
6,3.3999999999999999,.0497661621093750,.0007025752700518,.8187969863772852,.0000338557886465
7,3.2999999999999998,.0503362304687500,.0007106550775313,.8133629290665816,.0000343384277555
8,3.2000000000000002,.0482295166015625,.0006754153784516,.8077882411570551,.0000357767507231
9,3.1000000000000001,.0473911865234375,.0006763776856678,.8016841571928579,.0000366250694789
10,3.0000000000000000,.0473496826171875,.0006723648527770,.7952455903236236,.0000372287690166
11,2.8999999999999999,.0470904052734375,.0006630683337521,.7884567312869455,.0000384082409520
12,2.7999999999999998,.0456929443359375,.0006413251645573,.7810982363426573,.0000395117882280
13,2.7000000000000002,.0463900878906250,.0006446958314142,.7732916082766235,.0000411515297374
14,2.6000000000000001,.0445168212890625,.0006297700392622,.7649690664198495,.0000413417553309
15,2.5000000000000000,.0459429931640625,.0006488764822798,.7558279434274832,.0000434214439407
