i,j,x,y,z
1,1,-.0154220706104464,-.0722807325677346,-.9972650878465354
1,2,.9821222250121570,-.1857071621683384,-.0308023547241553
1,3,.6318674054034840,-.2566854127519704,-.7313386225743993
1,4,-.6744961578363501,-.3212941598070234,.6646991770251416
1,5,-.1156238369560253,-.4075776392441886,-.9058209515769110
1,6,.7771057622824382,.3451694770144690,-.5262743261503342
1,7,-.4152091026517377,-.1403589491380632,.8988330025494153
1,8,-.1707583074052154,-.9677050660567063,-.1854413804421544
2,1,.2978013243758025,.4301405824131820,-.8522285201524686
2,2,-.7163485907435111,-.2777879387365781,-.6400613702077863
2,3,-.8361433755966016,.1208880501701253,-.5350236768330777
2,4,-.0262967195272319,-.5623924573416974,-.8264521803875123
2,5,.6747321157261605,.5097676628451044,-.5337354231500276
2,6,.1272129592284113,-.4360280510837533,.8908964034456837
2,7,.5932233158371090,-.6794489705643136,-.4317814191767869
2,8,.0794741162763265,.8957606105007948,.4373748889880857
3,1,-.4405204177905104,.0624721021719545,-.8955663001475050
3,2,.1335852258951556,-.3088855940713814,-.9416712150202480
3,3,-.1362734136100779,-.2153140528317621,.9669898734713915
3,4,-.3231760784031003,-.8165226253114659,.4783806274322411
3,5,.8912072553375674,-.2958468912741133,-.3438375269762202
3,6,.1414577049347641,.8887411078120101,-.4360377976731722
3,7,.7047436684894888,-.6095827814093109,.3629672083443159
3,8,.2812359115958619,.7458850488138604,.6037895792283845
4,1,.4333505826062917,-.0535925900260519,.8996305390820651
4,2,-.5533751880347283,.2252437162242931,.8018984783431125
4,3,.4501267209706625,.1642606323524881,-.8777268252294447
4,4,-.1881395805563271,.7640151048674813,.6171583409161872
4,5,-.8401292693110027,.1282497614723116,.5270055118585153
4,6,.9013274752653101,.0229915418366923,.4325276538394204
4,7,.8170386131041799,.4248154687992337,-.3898457671511715
4,8,-.8250159023310121,-.5065255838916871,.2505605590753088
5,1,-.4243001601254422,-.2902757292942525,-.8577350261591361
5,2,-.1345407239674201,-.7617400843562222,-.6337592898564074
5,3,.2731182291090662,.3763944125230300,.8852873427027921
5,4,.8559787869300687,-.4149902381994918,-.3083559931716214
5,5,-.5185413535495912,.7316436102378215,.4425070533416666
5,6,.1956904045595629,-.7190916866412520,-.6667926302582791
5,7,.0511114493560154,-.5146683145623484,-.8558645603892471
5,8,-.8872936263565523,-.1276416447231527,.4431902877539255
6,1,-.9408098694978095,.2765841580568104,.1959030192914852
6,2,-.1255912064782598,.1045821237785775,-.9865543209784737
6,3,-.3807642875326582,-.0029745790260656,-.9246673505749864
6,4,.2005936628825503,.0968146775732604,-.9748790184519038
6,5,.6194286670547569,-.7836135497694393,.0475176919526370
6,6,.1025155776217846,.7983340399850408,.5934250727312043
6,7,.2967004185282004,.5587314327513632,-.7744598425359444
6,8,.0394866987806871,.9613891574414830,-.2723447972210203
7,1,.3797309056336075,.6959878573152086,.6094303420215186
7,2,.1055618218723273,.9925451144592206,.0609171365555525
7,3,.3119880437220199,-.0840110824766181,.9463644110994527
7,4,-.6877492973478594,-.4389810364016612,-.5781838407265021
7,5,.3403669607910512,-.4386191221952333,.8317232698719845
7,6,.3480624445750017,.3613254570620669,.8650412988726968
7,7,-.2068906101591207,.0914932826174549,-.9740766164239183
7,8,-.4892133497129275,-.2961291753424956,.8203522474971532
8,1,-.8979913375907688,.4263823571145844,.1086721820584877
8,2,-.6046924988288817,.2475056009190651,-.7570257323062245
8,3,-.9546147847714568,-.2446538432252736,-.1698679183685033
8,4,.9256643882407748,.3782042222322540,-.0103444008298193
8,5,.4331729048509275,.0810844425349290,.8976561411151873
8,6,-.4662430424120034,.8704960824625073,-.1576515011657873
8,7,-.7177854948368207,-.0190113400455643,.6960047071331719
8,8,.8458527067680681,-.5334164336317756,-.0003267792680995
