i,j,x,y,z
1,1,-.4582898097326437,-.5603255692244565,.6899316681878764
1,2,.1807201428861446,-.6188090424554989,-.7644707966498917
1,3,-.4748885748327910,.6000548459872175,-.6437507462524120
1,4,.0124147857871125,.5484653848561738,-.8360810933805579
1,5,-.1377793145767235,-.0421075933887099,.9895674868616993
1,6,.9302648899350280,.3253296478237322,-.1696108923420209
1,7,-.4783664877822547,-.0220466462822396,.8778835052298088
1,8,-.2491344327677811,.4832120875461036,-.8393081155683011
2,1,-.1219040808984741,.6790389677688851,-.7239098530284453
2,2,.8897303201484407,.1497236609700430,-.4312340231872723
2,3,-.4093514048237429,.5946317761698746,-.6919858944645391
2,4,.8582545789636974,.3201014965415104,-.4011659377361592
2,5,-.4582241438463796,.7906641254481934,.4060552606794993
2,6,.7672710557239607,.5813595758427715,-.2707695895482940
2,7,.1493376803847391,-.5718520309878933,-.8066495595190808
2,8,.1783201522710261,-.4710514501618560,-.8638937750640703
3,1,.8425602297112870,-.2567014806745550,.4734940433926856
3,2,.0153356307811357,-.7199138186627861,.6938940208179558
3,3,.9051881911263083,.1108892066198138,.4102900467970313
3,4,.4338557641303608,.1979411423290213,.8789701246938617
3,5,.1520488814653268,-.2960306877172831,.9429989234218539
3,6,.5439272693648118,-.3553103988699101,.7601957945794260
3,7,.8667684300605480,-.3945059369614572,.3050861425114810
3,8,.0461147511737639,.7105741173283291,.7021095737185528
4,1,.0587635434240242,.1566014879049373,.9859121765909034
4,2,.7598273447877451,-.6251195488702644,.1785719903373491
4,3,.7873286514967456,.6018440379567211,.1337809721457613
4,4,-.6287657665620509,.6092450903536456,.4831915051815530
4,5,.9411135569344008,-.2067320569135699,-.2675203349253374
4,6,.1978519937755236,-.9757597616071700,-.0935279433504709
4,7,-.3301327255725355,-.8556346791242854,-.3986247350402760
4,8,.9268800545481654,-.3033062953212489,.2211304042850940
5,1,-.7268814483627702,.0988752733407861,-.6796080049174128
5,2,-.3991266021813042,.8297015218365975,.3902477931945818
5,3,.3203927210202123,-.7809435372973416,.5361676005418270
5,4,-.0630027316817679,.9958248903305690,.0660563668297421
5,5,.6325508176734903,.0911536554003599,-.7691361870096551
5,6,.9613819279936027,-.2260638255903465,-.1569711288318992
5,7,.7855515447901454,-.1237474034439775,.6062964214133955
5,8,-.1851985959507384,.9638580504562966,.1915179851305422
6,1,.7210551768809145,.5694845794594963,-.3946729603748830
6,2,.6195178468768066,-.1958180693232520,.7601663772672662
6,3,.5942089600385945,.7994739976793621,.0880740531849836
6,4,-.5884807801766878,-.2438024978095703,-.7708765876743510
6,5,.2212734006250148,-.8398832018422052,-.4956150617557212
6,6,-.9296105576841180,.1201373157901657,.3484124515526919
6,7,.2873516899147662,-.6261021718556223,-.7248621087495198
6,8,.2010298866007260,-.6684880091813915,-.7160382435833990
7,1,.1082214399021322,-.6618307055141976,-.7418006721377979
7,2,.2415683593479202,.9702524673197176,-.0159648808938331
7,3,-.9395902271891239,.3131765591784734,-.1381689102215933
7,4,-.3392041447985798,-.9146346804445991,-.2199635185194819
7,5,.9292541439359396,.3317037237142448,-.1626633814107773
7,6,-.9777197986292328,.0667719534090469,-.1990113102473139
7,7,.7285233003583587,.0466162258332788,.6834330459701414
7,8,-.1711310637682682,-.2569799244386946,.9511442989625831
8,1,.5688338782370280,.5249949181822786,-.6330942701151264
8,2,.7099438347293722,.7032094759592329,-.0384211458821199
8,3,-.1290928598046474,.9848306491487777,-.1159466517181708
8,4,-.9361497138757051,.2812325965351927,-.2110259222382622
8,5,-.2937755814411201,-.9557726922416141,-.0139451968128305
8,6,.9041298161903567,-.4097594661965760,.1210225406190465
8,7,.1321058298347284,.1697127474912399,.9765990134454634
8,8,-.7423551342544356,.2731694905163475,-.6117902288342942
