i,j,x,y,z
1,1,.8405743190423883,.5145605930278613,-.1692991738587077
1,2,-.1524812403152135,.4202399654907489,.8945098337951731
1,3,-.5267247553255889,.7739072944936759,-.3516084920144525
1,4,-.7579284110371843,.6488656019447010,-.0672157299714144
1,5,-.9850275668990879,-.0748663596227668,.1552923714987232
1,6,-.2877514664186606,.9563892875390743,.0501858969672997
1,7,.6318204344635038,-.2780056958914868,.7235438975253952
1,8,-.7002126851999757,-.4217887583385905,.5760177417616839
2,1,-.3817381860524081,.8297361846017851,.4072024327922040
2,2,-.7520833716629952,-.6525337223472000,-.0925761484818213
2,3,-.9748205114595305,.2162918412658570,.0542476712827835
2,4,.4155467650046469,-.9095260286344670,-.0091262988438635
2,5,-.1036997702988807,-.7091148555649264,.6974256084035724
2,6,-.9639978463225848,.1280194994960728,-.2330647121170285
2,7,.2951273378083418,-.9493160642877440,-.1081612895789843
2,8,.8857125714132181,-.3695624055370381,.2809570594490604
3,1,-.7723375021764346,.6293242551110524,.0862888443588447
3,2,.2792093397444620,-.7504163508146778,.5990971916387557
3,3,-.8160747384364979,.3841163897732042,.4318293880613054
3,4,-.9692932644237612,-.0339040117224038,-.2435592033404928
3,5,-.8621158165505194,-.3343010094020057,.3807875443948124
3,6,.3337162068354411,-.8111917820209649,.4802097313435208
3,7,.7606011410885510,-.0557658401378518,.6468199712814329
3,8,-.1076680919884018,-.4259472712772527,.8983187096231713
4,1,-.8602081030512245,.3792367803126325,-.3409127218264552
4,2,.6011900013909343,-.7891250227418126,-.1259058406520601
4,3,.1258290295598514,-.9917734597772671,-.0235044634368797
4,4,-.9391353927176280,.3424970458649733,.0268419022960896
4,5,-.6938913860027289,-.3093665274187087,.6502361848929212
4,6,-.5790805734643704,-.2239688155168410,-.7839028378008075
4,7,-.3945610286469031,-.2775663828623527,-.8759443462788076
4,8,-.5799735979367320,.1436194901730222,-.8018753442641589
5,1,-.3970979344389198,-.8307446818882794,.3900980696936150
5,2,.3138244778530572,.9268127283986386,.2062337595509706
5,3,-.5181112886150915,-.7970065978236806,-.3103887492083619
5,4,.4261171900125760,-.2508265837253106,-.8692008773997389
5,5,-.9000980468637162,.0166090816406221,-.4353706977268666
5,6,-.5186168786438209,.3170297972932420,.7940583359010509
5,7,.8085442929079789,.5595479511412544,-.1821049608867392
5,8,-.1834632407636957,-.9827792383195144,-.0220501250925533
6,1,-.9623925083665791,-.1205788226019847,-.2434366598928832
6,2,-.5584997530703308,.7859364407933755,-.2652959420221507
6,3,.3129465084327272,.2517714598450895,-.9157923426559307
6,4,.6771698586894080,.7093232207463280,.1957078204687361
6,5,-.6761207250981986,-.2355464555989034,-.6981250835971157
6,6,.7365450346170532,.0694412339525212,.6728144818656292
6,7,-.6224485679641795,-.7678016014061185,.1517843243472200
6,8,-.9315379922123591,.0366300918563910,-.3617944242737289
7,1,-.7218113317172477,-.3048607289758106,.6213278823076516
7,2,.1417810449013535,.0450695246149513,.9888715150400798
7,3,.6611581699517715,-.4877102288510562,.5700952613204875
7,4,.4065006782086758,.7413846254452370,-.5339532149629894
7,5,-.3562477278432497,-.8058704526218817,-.4729274468642368
7,6,.8066464002820289,-.5442152429178128,.2305457748212937
7,7,.9626944984147089,.1520431198135797,-.2238351903508596
7,8,-.5929485703412899,.6056492301112660,-.5306609115017339
8,1,-.3926776824807789,-.5752886872667705,-.7175285109209254
8,2,.7437360411033201,-.5522950613742960,.3765990790555961
8,3,-.8873903729057478,-.4261861311081944,.1757945042520579
8,4,-.4228699642360357,-.2309446125842800,-.8762679837043635
8,5,-.1861941565475287,.4689459599153981,.8633779142105618
8,6,-.5030201670692728,-.8203806157476670,-.2719307941868292
8,7,-.4514081894612560,-.3686701190533733,-.8125964495396729
8,8,-.3138518184538563,.6413127906521024,.7001535121665965
