i,j,x,y,z
1,1,.8953120380451193,.2721606920149020,.3526257396354733
1,2,-.7053969076533627,-.0265180819069821,-.7083163092891819
1,3,-.5132749269901106,-.6073222470365940,-.6063897571510579
1,4,.4797553290996093,-.8738712378561991,-.0786376744836700
1,5,-.2295122486918250,-.4885990801936367,-.8417808898605112
1,6,-.0725626919383695,.6513026914169804,.7553406250769614
1,7,-.9257237271855300,.3706911350344423,.0749910883545989
1,8,.5519218067406687,-.7374119812109902,.3893660093159112
2,1,-.3076422817902983,.9482338225711991,-.0787962193691449
2,2,-.0481875586593321,-.1515118372860562,.9872801640631990
2,3,-.6784104328567405,.4361210744610021,.5912340424925742
2,4,.1208274897906880,-.9355028706217939,-.3320167115813062
2,5,-.2676036175972572,-.4137868304954019,.8701544476456065
2,6,-.5349440856076885,-.8016695193443403,-.2667598302360544
2,7,-.6953685702056364,.6849311504754330,.2175588901391270
2,8,.4183767869479375,.4999623509412722,-.7582865631042108
3,1,.9999572442463845,.0000479988443573,-.0092470198057287
3,2,-.0214346840144190,-.8412264173273000,.5402579653386680
3,3,-.2593580315718757,.4265399077850006,.8664854981625054
3,4,.5105840129619916,.1830732014774006,-.8401119976577194
3,5,-.3111726189170009,.4264083240873283,.8493218132047304
3,6,-.1365928208999571,-.2951858267487704,-.9456255754606244
3,7,.6232629530957842,.4970112116068949,-.6037575232122320
3,8,-.0268010197643228,.3570604038871494,-.9336967244858141
4,1,.7336185914338946,-.2262305616214984,.6407991068119321
4,2,-.7451841672798697,.6490441398878749,.1531086585161530
4,3,.5775904836627074,.5331875878091489,.6181425639676830
4,4,.5587675021070394,.6660803272786113,-.4940808397433338
4,5,.6350153352597560,.7625786651800996,.1234070638054287
4,6,.1049518560802683,-.9942682339965052,-.0203908501729890
4,7,-.3976187120286706,-.1964050883592381,-.8962836610757003
4,8,-.9356662820950631,.0153746371106206,.3525510304680992
5,1,-.8020703497251612,-.5866100545566570,-.1121240294709106
5,2,.9478393669565612,.2557409492445890,.1902553582080193
5,3,-.9055671416064832,-.4194570783879926,.0632764682395666
5,4,-.4880637233626116,.1637559335418599,.8573084603380852
5,5,.4571212859273949,.3864012489378493,-.8010831447305299
5,6,.5232427525403386,.1937940768369234,-.8298559379175006
5,7,.0276478497422009,-.7973468809779359,.6028876742805329
5,8,-.1247741974782937,.9819254281753116,-.1423160326399626
6,1,-.1867212659465352,-.5479046163286179,.8154358958551637
6,2,.8240040225399116,.2301906941188565,-.5177157667862974
6,3,-.2500570539423835,-.6750135680490179,-.6941384247564673
6,4,-.9711980123694537,.2296630351419941,-.0634768545139863
6,5,-.8377643225236471,.2605669764041909,-.4798497584807901
6,6,-.5998924233538089,-.7888057104407473,.1338455512102007
6,7,-.4964187130213751,.2496983090678445,.8313959440668812
6,8,-.4349027477435222,-.8790864511529585,.1951066667349721
7,1,-.0308597851797512,.2927447595363702,-.9556925130096251
7,2,.3194918799213963,.9472334391290610,-.0259567035662029
7,3,-.4063908192889794,-.9128775572612918,-.0387436116835920
7,4,.8194698359477540,.4909662508999386,-.2956709800589494
7,5,-.9131081784065060,.2523159626811516,.3202656858038901
7,6,-.6738780485557360,-.0842583877367128,.7340224109458260
7,7,.8903428864311486,.4513315102979429,-.0599117049801511
7,8,.3832138903563878,-.7701285977362275,-.5099500536197190
8,1,-.0859802538866122,.9065795815061434,-.4131838069645755
8,2,-.5850770096341669,.7474684619751075,-.3146041817110957
8,3,.1296557706853050,-.9703254896764628,.2041024870307371
8,4,.0588699977377920,-.5599811802270360,.8264111574500239
8,5,.0083351719864952,.3781742977933510,-.9256968863491232
8,6,.9771816614230326,-.1800429105879657,-.1126967210061382
8,7,.1078395518410174,.9297043331387288,-.3521654213601897
8,8,.3303860080189975,.5140004876594416,.7916113847028270
