i,j,x,y,z
1,1,.4014144114675550,-.8574347693393545,.3219815003911318
1,2,-.1090834742507291,.9935539212733180,-.0308447915830851
1,3,.3009579031652748,.3671614385799995,.8801231837318151
1,4,.7802669636135687,-.0331764461122930,.6245660805043931
1,5,.5944658958644335,.4716998888173211,-.6512369104587236
1,6,-.6020598708352179,.7770872497999035,-.1834647599085531
1,7,-.1845201575560883,-.9804206297075043,.0687582744069176
1,8,.8314999307095051,-.4959966356136782,-.2501903329267544
2,1,-.9659028752342038,.2588051543803122,-.0071782783786103
2,2,-.3759543174167885,-.0756290589584752,.9235467484955660
2,3,-.6384933634679925,.6070902564450513,-.4730408495434742
2,4,-.4600218477456282,.7483718764110313,.4778278290281239
2,5,-.8575547351989707,.4746666503593487,.1982207031933320
2,6,-.9694905939511833,-.2423059916294191,-.0370917060899865
2,7,-.7515986730198361,-.6544677801362383,.0822882706001653
2,8,-.2578113869548096,.2240690550081829,.9398544288048960
3,1,-.5225213475251631,-.8462962219824662,.1037021988131984
3,2,.4269552850947714,.1365485910669695,.8939036115864327
3,3,.9254992743964305,.2369017005383714,.2955142591715472
3,4,-.2744711791772398,-.9610528761625631,-.0322945973921463
3,5,.8374849461712753,.0824423262232569,.5402057272774829
3,6,-.4128028656968813,.7108530188599225,.5694574432301129
3,7,-.2370549796862958,-.3399285101081798,-.9100843612663405
3,8,-.6016809917429448,.1145871947795789,.7904743885590306
4,1,-.3525522925247185,-.1344457992547698,.9260838018766506
4,2,.3799813984384203,.8730171294396254,.3057044791065039
4,3,-.0640765974330455,-.5568709871071519,-.8281237186433617
4,4,.1747839628440015,-.8120493335849279,.5568001851264250
4,5,.4778108862116834,-.5784528661133669,.6611270972383729
4,6,-.3863789645243668,-.9187383632402270,.0814316626610740
4,7,.8627877220857879,.2279217940365765,.4512748634935981
4,8,-.4306092118279994,.3064869669142942,.8489060288397918
5,1,-.9826446437284750,.1007086894065960,.1557795366206490
5,2,.1066309592757538,-.3606912933266856,.9265698189787186
5,3,-.4431297504422440,.4894239587024970,.7510660509708658
5,4,.9192578690364104,-.3195269659730836,.2299293113778094
5,5,-.6923344844057907,.3381556292949926,.6374352767761411
5,6,.0496246548005787,-.8754758475251936,-.4807072227832313
5,7,-.2109102017065390,-.9250819321693425,.3158168861697281
5,8,.1450550727287850,-.1387124604661292,-.9796519173599771
6,1,.9904165529696904,.1254544731081362,-.0577600794735965
6,2,.4528415893236723,-.6724847593263400,-.5854047689014885
6,3,-.5047184682627449,-.2146459518440992,-.8361736560974934
6,4,.1784496747321104,-.1061326298456543,-.9782083512575679
6,5,.9689445269997154,.2245093597384634,-.1036438661336166
6,6,-.3755899165881441,-.9197490834031249,-.1139905177478490
6,7,-.0721832179080447,-.1754674358490002,-.9818354047441031
6,8,-.0653246286548980,.0478115713903810,.9967179874629946
7,1,.4524497092535556,.3106994843238009,-.8359157200563327
7,2,.2141121694044732,.7938178590275550,-.5692180475018506
7,3,.7455217533743427,.2445304442358941,.6200017557131932
7,4,-.0137930701755245,-.3919538151645304,.9198814912765134
7,5,-.5137737904813923,.7334124009277058,-.4451322751495793
7,6,-.7848652472533059,.4699326937030637,-.4039180697158638
7,7,.9992067766702625,-.0117496495393790,-.0380494834646401
7,8,.0624338685189628,-.8527978984374714,.5184956667922975
8,1,-.6091872039070317,-.1316937815874960,.7820151523385703
8,2,-.5602972894954560,.8011756507115604,-.2102011514976856
8,3,-.1099557024555100,.2363640460490139,-.9654231099537938
8,4,-.4447408183275054,.7481750860253067,-.4923816052254650
8,5,-.7667926501172930,.4584860224245856,-.4492433627416003
8,6,-.9143067900350071,-.2426114778206891,.3243189240940814
8,7,.5469973943628171,-.4268439955190110,-.7201375244004823
8,8,-.7526647507790871,.3963109835058373,-.5257693194617679
