i,j,x,y,z
1,1,.0250049910631379,.0576156370648807,.9980256453556393
1,2,-.8673779815885431,.0006226121705296,.4976495246752177
1,3,.3565454853117758,.9146037736194903,.1907229776004414
1,4,-.5311576740800356,-.2993788038786409,.7926183552341448
1,5,-.8375893746845219,.3489390979612307,-.4203397974610473
1,6,.8579001788134185,-.1017046631973788,.5036501212903778
1,7,.6974976123435798,.7107513130690151,-.0912669258038003
1,8,-.2220560896679497,-.9677294635914165,.1191250533617862
2,1,-.1531077902522403,.0215542192113005,.9879744026027533
2,2,.4221748653610810,.8374805015823861,-.3469795275324873
2,3,.1609827824518890,.0478350999871534,-.9857973153560862
2,4,.9717447374365505,.2182443671503277,-.0898975053687392
2,5,.3469006727383471,-.3124114313948452,-.8843410093326590
2,6,-.4097840372665162,-.7625402362339287,.5006090599718092
2,7,.2527473273417158,-.3957664825416025,-.8828859948024247
2,8,-.3806897058930619,.7552814460159860,-.5335028445388602
3,1,.7900862971417966,.4132766016408551,.4527318120089983
3,2,.5275981971644707,-.1709866608271906,-.8321079882851551
3,3,.5152906908490252,.0819849923461538,.8530849693637412
3,4,.6612014610105431,-.5560847600059806,.5035696254209681
3,5,-.9749079932738410,-.2226081703493578,-.0000845250480245
3,6,.0597570898862401,-.1382792802358030,.9885888583560893
3,7,-.2206370688412015,.9498982311693294,-.2213879722896939
3,8,-.4172825295361829,-.0049895870727104,-.9087631124582074
4,1,.4122345074330181,-.8974072526793075,-.1572352814098485
4,2,-.2738156178980658,.2422341873023899,.9307779573545192
4,3,.3500759824519544,-.7891381484298320,-.5046858321798180
4,4,-.5241307456040345,.7536977314095512,-.3965182104023151
4,5,.2889784189903899,.9255214119667770,-.2447480119405222
4,6,.9149069951879351,-.2424733506042873,-.3227256798008397
4,7,-.9456314306632073,.3217891011508494,-.0472543301971799
4,8,-.9757675212424652,-.2098565959195385,.0619512198217162
5,1,-.2207130605471785,-.4147949409333589,.8827405631780998
5,2,-.5946555524203198,-.2682873870452022,-.7578962012888982
5,3,-.1000240213059697,.3899197973116122,.9154003205299057
5,4,.4981677062558891,.4117270969376656,-.7630922186020693
5,5,.3757174030874379,-.1649453017973388,-.9119372129879427
5,6,-.7084621988468929,.6782221148222638,.1951821604835896
5,7,-.7433824210068686,-.4068591706829620,-.5308937665570571
5,8,-.2095268187593262,.9585745958612648,-.1929592091350124
6,1,.9886582959336366,.1483319129839909,.0235035629662282
6,2,.0669355342847456,.6624615613909287,.7460993994968153
6,3,.3132148698618905,-.2606110176351688,-.9132241470660754
6,4,-.7705300146936026,-.4737855909414783,.4263926714573207
6,5,.1120733888144538,.7160210036801044,.6890235683984840
6,6,.5625114888087295,-.1838874576936715,.8060807824660905
6,7,.7671116269135823,-.1192163808097761,.6303389615124670
6,8,.6808362522532834,.1083694945742472,.7243742473772972
7,1,-.4786543731117081,.8582572996556620,.1851604674027607
7,2,.0744021408826132,.5881419977938032,-.8053280771606053
7,3,.2320434098868088,.0688138340371582,-.9702682681471186
7,4,-.3719026486459657,.8216312542430251,-.4319843770104990
7,5,.4376688921570276,-.7577171042291255,.4840565367771295
7,6,-.2216446892281331,-.8753399625929054,-.4297133714754700
7,7,.2886609711828552,.6138832349418317,.7347259472572905
7,8,-.1303853033453114,-.6518962090048462,.7470147290091815
8,1,.8898764861623603,.2467887983268163,-.3836862369120587
8,2,-.3405829138730021,-.4151777964493505,-.8435820506111049
8,3,.3227389080250681,.1174968917122143,.9391666932364855
8,4,-.3197032064889930,.4865059037295923,-.8130817089302335
8,5,-.5263990436893763,.2816452245628494,.8022343886195931
8,6,-.6281177958320530,-.7573234372687776,-.1786875651031360
8,7,.6034448143289441,.4069475053252637,.6857463700006370
8,8,.2546501834134556,.1246617103053450,-.9589644112641719
