i,j,x,y,z
1,1,-.7710426758428301,-.3079947164694533,-.5573441007636390
1,2,.9225450607597276,.2166312714614792,-.3193454291090030
1,3,-.0102129772257966,.1066097315519412,.9942484901847266
1,4,.8601090887965060,.1957972053898935,-.4710369515559812
1,5,.5739618103678010,.4201083408401852,-.7029059838953025
1,6,.4377769928341200,-.5907671548476869,-.6777503030602671
1,7,.3938300503497449,.0294212396307689,.9187122956073388
1,8,.2613860326459827,.7058411117622831,-.6583810954787337
2,1,.4255485987947221,.1909522517129025,.8845595670330071
2,2,.9242737950913353,-.2263195065723013,-.3074043471591288
2,3,-.9854739581873073,-.1311814774159858,.1078540574925233
2,4,-.6650753939579883,.7403151310120012,-.0980215647003777
2,5,-.9131921796146925,-.4058371547112287,-.0370978024478731
2,6,.0484255058005059,-.9953474009861327,.0832977895151836
2,7,-.3706691725641499,-.4786809143972750,.7959076244781156
2,8,.4559320283779432,-.1610459030341323,-.8753229133383265
3,1,-.0396416245128749,-.5989866533697341,-.7997771756501346
3,2,-.7921031853656008,.4065894094187463,-.4552555281182030
3,3,.0652694600209256,-.8831065986428701,-.4646101947030410
3,4,.8975457079695668,-.0883770557682980,-.4319736081280156
3,5,-.2059769303741025,.3803298696861705,-.9016222570334889
3,6,-.3561306287227980,-.9324574123252037,.0607795153426678
3,7,-.3042303369553513,-.9484071750674089,.0892621552321619
3,8,.5778239170985091,-.8017083309622050,-.1529159013795851
4,1,-.2003612209980023,-.8230219121558877,-.5314981780132985
4,2,-.3189053387148801,-.2786089051262807,-.9059119509772916
4,3,.3628948289840962,-.9218133580862837,.1362625258473232
4,4,.6717394874687802,-.7386683354732072,-.0559924204193897
4,5,-.1636751699339646,.9219218046835260,-.3510991666127367
4,6,-.3884855859521613,-.7829524763423675,-.4858645585929894
4,7,-.6833827198831395,-.2432182223622273,.6883552531041517
4,8,-.2267216003159933,.5631432794889116,-.7946489556506248
5,1,-.8078314903646467,.5007488854709573,-.3109000432210126
5,2,-.7536300444213054,-.5736292617570161,-.3209224613542060
5,3,-.3682799263199587,-.9048656743030323,-.2135134828011676
5,4,-.9893734856981755,-.1337216569428766,.0570843609221814
5,5,.9832912494362931,.1766463401547941,-.0439816926906012
5,6,-.0870064710986344,-.2894758262838515,-.9532227546508969
5,7,-.3871369416035038,.3367694833819729,.8583188821810483
5,8,.0052627407557187,-.1023512154780466,.9947344028683760
6,1,-.2120857175152675,-.9269985534873315,.3093433856710519
6,2,-.5020491889292124,.8562827805647529,.1213524272679180
6,3,-.7388954270181405,.6367664702961748,-.2203678974765396
6,4,-.5636885047369289,.7577595311620003,-.3287183635889405
6,5,-.2715429519257528,-.6849705536987031,.6760767455142505
6,6,.7658100018457423,-.0365330122111912,.6420283327796377
6,7,.6465244522453165,-.0828501138388033,-.7583811649070610
6,8,-.9195161602710729,-.1206349760614142,-.3740818540787627
7,1,-.9935974406735275,-.0329372433818141,.1080706430323377
7,2,.4996297942707019,.5315919146409692,-.6839445189234025
7,3,-.7559033692484272,.6227195270483590,.2020655512242109
7,4,-.7427382772564498,.5503779156524384,-.3813449900814203
7,5,.1703018122888482,.4156057704076698,.8934590848690169
7,6,-.6526286034195244,.5586378966085315,.5118589712718503
7,7,.9347531218160999,.1142033112025268,.3364434647387792
7,8,-.2643221580537415,-.0284714840492415,.9640140929249150
8,1,.0809641231767716,.1517434805936680,-.9850983335969743
8,2,.0155529864553150,-.2879695619828408,.9575132562966069
8,3,-.5264350921359149,.6702634646954566,-.5230802822342793
8,4,-.1087742925327480,.9932726610478072,.0397186870252294
8,5,-.6815814827632715,-.0704305711490698,.7283448475837775
8,6,-.0155706882994332,.1627680197414779,-.9865414970569255
8,7,.6360444765826827,.6787870772315520,.3670088930695117
8,8,-.8462956811459340,-.2893839215937631,-.4472589473635539
