tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0487221679687486,.0023487067116877,1.1420093947349639,.0002293607085337
1,3.3333333333333335,.0486525878906237,.0021372685112440,1.1709465811161730,.0002660581900684
2,2.6666666666666670,.0477028808593736,.0022555305648466,1.2158455474958951,.0003248792781043
3,2.0000000000000000,.0458171386718743,.0018890839265963,1.2956935495630291,.0004394435072065
4,1.3333333333333335,.0422624511718739,.0019748085063359,1.4587648467625944,.0006897389432724
5,.6666666666666665,.0377714843749994,.0017342092456522,1.9544028748509163,.0019378514205312
6,.0000000000000000,.0291315917968740,.0013119344206639,12.3630731335279247,.0502617728075302
