tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
1,3.8666666666666667,.0513167480468750,.0007139575135504,.8403472399608186,.0000300495224626
2,3.7333333333333334,.0506953857421875,.0007194793622084,.8349213025782110,.0000309995534849
3,3.6000000000000001,.0498291259765625,.0007159929406186,.8290138654148391,.0000319656951653
4,3.4666666666666668,.0503307861328125,.0007340074078344,.8224599438077601,.0000331221648920
5,3.3333333333333335,.0494707519531250,.0006997357617087,.8156190768140239,.0000345513547073
6,3.2000000000000002,.0474009277343750,.0006841236618933,.8081475568682330,.0000353387276539
7,3.0666666666666664,.0476691650390625,.0006866821042376,.8001162993929526,.0000364669071367
8,2.9333333333333336,.0484514892578125,.0006783674516726,.7913414062178350,.0000381565506188
9,2.7999999999999998,.0474991455078125,.0006708859995026,.7817753797940138,.0000394884474491
10,2.6666666666666670,.0453451660156250,.0006396494837629,.7712585497580006,.0000408025502592
11,2.5333333333333332,.0448664550781250,.0006365190572868,.7599207071808998,.0000427962398063
12,2.3999999999999999,.0452585449218750,.0006471066468712,.7472211309339989,.0000443571400248
13,2.2666666666666666,.0430956298828125,.0006057901415104,.7332826100944331,.0000461062193207
14,2.1333333333333333,.0414192626953125,.0005850288978245,.7179047061978036,.0000485247954234
15,2.0000000000000000,.0416150390625000,.0005885004599879,.7006496204276940,.0000504096538159
